Date,股票代码,Open,Close,High,Low,Volume,成交额,振幅,Change,Amount,Turnover,Adj Close
2010-08-24,000026,7.6,7.68,7.68,7.44,16626,24779846.0,3.17,1.59,0.12,2.09,7.68
2010-08-25,000026,7.68,7.4,7.68,7.32,18976,27900932.0,4.69,-3.65,-0.28,2.39,7.4
2010-08-26,000026,7.37,7.41,7.45,7.15,25524,36822868.0,4.05,0.14,0.01,3.21,7.41
2010-08-27,000026,7.39,7.32,7.43,7.26,13190,19153788.0,2.29,-1.21,-0.09,1.66,7.32
2010-08-30,000026,7.34,7.42,7.58,7.26,32409,47293248.0,4.37,1.37,0.1,4.07,7.42
2010-08-31,000026,7.41,7.58,7.6,7.35,29271,43065996.0,3.37,2.16,0.16,3.68,7.58
2010-09-01,000026,7.57,7.21,7.64,7.06,25704,37359452.0,7.65,-4.88,-0.37,3.23,7.21
2010-09-02,000026,7.29,7.24,7.36,7.11,23892,34344212.0,3.47,0.42,0.03,3.0,7.24
2010-09-03,000026,7.25,7.38,7.42,7.18,17842,25809494.0,3.31,1.93,0.14,2.24,7.38
2010-09-06,000026,7.53,7.32,7.56,7.27,17193,25072848.0,3.93,-0.81,-0.06,2.16,7.32
2010-09-07,000026,7.33,7.26,7.4,7.18,21693,31229234.0,3.01,-0.82,-0.06,2.73,7.26
2010-09-08,000026,7.26,7.46,7.46,7.21,29350,42636408.0,3.44,2.75,0.2,3.69,7.46
2010-09-09,000026,7.48,7.66,7.72,7.4,45027,66894196.0,4.29,2.68,0.2,5.66,7.66
2010-09-10,000026,7.66,7.79,7.83,7.47,38804,58237340.0,4.7,1.7,0.13,4.88,7.79
2010-09-13,000026,7.79,7.8,7.98,7.68,30437,46437956.0,3.85,0.13,0.01,3.83,7.8
2010-09-14,000026,7.81,8.03,8.08,7.61,28865,43955204.0,6.03,2.95,0.23,3.63,8.03
2010-09-15,000026,7.98,7.81,8.06,7.68,22475,34363924.0,4.73,-2.74,-0.22,2.83,7.81
2010-09-16,000026,7.68,7.54,7.88,7.3,24109,35977720.0,7.43,-3.46,-0.27,3.03,7.54
2010-09-17,000026,7.53,7.54,7.63,7.36,12241,18099722.0,3.58,0.0,0.0,1.54,7.54
2010-09-20,000026,7.59,7.29,7.65,7.26,10197,15051467.0,5.17,-3.32,-0.25,1.28,7.29
2010-09-21,000026,7.29,7.08,7.37,7.03,12689,18090396.0,4.66,-2.88,-0.21,1.6,7.08
2010-09-27,000026,7.13,7.3,7.37,7.13,11392,16482052.0,3.39,3.11,0.22,1.43,7.3
2010-09-28,000026,7.33,7.67,7.67,7.26,17570,25982190.0,5.62,5.07,0.37,2.21,7.67
2010-09-29,000026,7.6,7.59,7.81,7.52,18359,27500562.0,3.78,-1.04,-0.08,2.31,7.59
2010-09-30,000026,7.6,7.73,7.81,7.49,14342,21477898.0,4.22,1.84,0.14,1.8,7.73
2010-10-08,000026,8.04,7.88,8.04,7.66,22107,33649620.0,4.92,1.94,0.15,2.78,7.88
2010-10-11,000026,7.83,7.69,7.88,7.55,50205,75292728.0,4.19,-2.41,-0.19,6.31,7.69
2010-10-12,000026,7.68,7.86,7.86,7.54,25991,38992192.0,4.16,2.21,0.17,3.27,7.86
2010-10-13,000026,7.83,7.81,7.96,7.63,20256,30763890.0,4.2,-0.64,-0.05,2.55,7.81
2010-10-14,000026,7.81,7.16,7.9,7.11,37535,54842876.0,10.12,-8.32,-0.65,4.72,7.16
2010-10-15,000026,7.21,6.68,7.21,6.48,48393,66474536.0,10.2,-6.7,-0.48,6.08,6.68
2010-10-18,000026,6.61,6.4,6.61,6.17,35986,46988760.0,6.59,-4.19,-0.28,4.52,6.4
2010-10-19,000026,6.41,6.83,6.83,6.41,20029,27122898.0,6.56,6.72,0.43,2.52,6.83
2010-10-20,000026,6.76,6.76,7.03,6.58,16466,22651122.0,6.59,-1.02,-0.07,2.07,6.76
2010-10-21,000026,6.92,7.0,7.04,6.76,16040,22363340.0,4.14,3.55,0.24,2.02,7.0
2010-10-22,000026,7.0,6.96,7.11,6.93,25575,35908836.0,2.57,-0.57,-0.04,3.22,6.96
2010-10-25,000026,6.97,7.3,7.33,6.97,25708,36869592.0,5.17,4.89,0.34,3.23,7.3
2010-10-26,000026,7.34,7.28,7.43,7.16,20137,29007110.0,3.7,-0.27,-0.02,2.53,7.28
2010-10-27,000026,7.31,7.26,7.47,7.18,22475,32488098.0,3.98,-0.27,-0.02,2.83,7.26
2010-10-28,000026,7.24,7.56,7.66,7.24,19080,27900054.0,5.79,4.13,0.3,2.4,7.56
2010-10-29,000026,7.54,7.47,7.65,7.28,23904,34932088.0,4.89,-1.19,-0.09,3.01,7.47
2010-11-01,000026,7.5,7.68,7.83,7.39,28073,41747804.0,5.89,2.81,0.21,3.53,7.68
2010-11-02,000026,7.73,7.99,8.26,7.73,42205,65617220.0,6.9,4.04,0.31,5.31,7.99
2010-11-03,000026,8.06,7.88,8.39,7.83,41485,64678856.0,7.01,-1.38,-0.11,5.22,7.88
2010-11-04,000026,7.82,8.16,8.17,7.73,33313,51169832.0,5.58,3.55,0.28,4.19,8.16
2010-11-08,000026,8.45,8.4,8.51,7.96,56778,89252328.0,6.74,2.94,0.24,7.14,8.4
2010-11-09,000026,8.26,8.83,8.86,8.22,41602,67882896.0,7.62,5.12,0.43,5.23,8.83
2010-11-10,000026,8.79,9.43,9.72,8.63,42200,72573328.0,12.34,6.8,0.6,5.31,9.43
2010-11-11,000026,9.36,9.17,9.74,9.17,38030,66127656.0,6.04,-2.76,-0.26,4.78,9.17
2010-11-12,000026,9.01,8.89,9.47,8.17,36196,60376248.0,14.18,-3.05,-0.28,4.55,8.89
2010-11-15,000026,8.89,9.65,9.74,8.6,35833,61729760.0,12.82,8.55,0.76,4.5,9.65
2010-11-16,000026,9.65,9.65,10.01,8.97,40990,72296952.0,10.78,0.0,0.0,5.15,9.65
2010-11-17,000026,9.46,9.04,9.46,8.95,40187,68470232.0,5.28,-6.32,-0.61,5.05,9.04
2010-11-18,000026,9.0,8.98,9.36,8.93,33709,57290892.0,4.76,-0.66,-0.06,4.24,8.98
2010-11-19,000026,9.03,9.71,9.71,8.83,36714,63442836.0,9.8,8.13,0.73,4.62,9.71
2010-11-22,000026,9.71,9.92,10.15,9.54,45212,81597560.0,6.28,2.16,0.21,5.68,9.92
2010-11-23,000026,9.9,9.76,9.95,9.56,31083,55522180.0,3.93,-1.61,-0.16,3.91,9.76
2010-11-24,000026,9.78,10.66,10.88,9.73,54450,101666472.0,11.78,9.22,0.9,6.85,10.66
2010-11-25,000026,10.64,10.28,10.87,10.23,28007,52946640.0,6.0,-3.56,-0.38,3.52,10.28
2010-11-26,000026,10.23,10.35,10.51,10.05,18838,35063236.0,4.47,0.68,0.07,2.37,10.35
2010-11-29,000026,10.35,10.27,10.43,9.9,17390,32102846.0,5.12,-0.77,-0.08,2.19,10.27
2010-11-30,000026,10.26,9.78,10.4,9.33,24958,44761892.0,10.42,-4.77,-0.49,3.14,9.78
2010-12-01,000026,9.69,9.41,9.77,9.33,13243,23311986.0,4.5,-3.78,-0.37,1.66,9.41
2010-12-02,000026,9.54,9.62,9.73,9.38,22221,39207636.0,3.72,2.23,0.21,2.79,9.62
2010-12-03,000026,9.62,9.81,9.83,9.4,14636,25916760.0,4.47,1.98,0.19,1.84,9.81
2010-12-06,000026,9.98,10.18,10.26,9.72,22541,41104148.0,5.5,3.77,0.37,2.83,10.18
2010-12-07,000026,10.18,10.51,10.68,9.97,18190,34097764.0,6.97,3.24,0.33,2.29,10.51
2010-12-08,000026,10.61,10.44,10.67,10.2,10250,19264880.0,4.47,-0.67,-0.07,1.29,10.44
2010-12-09,000026,10.05,9.68,10.44,9.47,21096,38210860.0,9.29,-7.28,-0.76,2.65,9.68
2010-12-10,000026,9.47,9.68,9.8,9.38,7570,13422867.0,4.34,0.0,0.0,0.95,9.68
2010-12-13,000026,9.68,10.08,10.3,9.68,17317,31808944.0,6.4,4.13,0.4,2.18,10.08
2010-12-14,000026,10.18,10.04,10.19,9.93,18270,33444820.0,2.58,-0.4,-0.04,2.3,10.04
2010-12-15,000026,10.18,10.51,10.67,10.01,31513,59148756.0,6.57,4.68,0.47,3.96,10.51
2010-12-16,000026,10.5,10.63,10.81,10.18,24314,45914176.0,5.99,1.14,0.12,3.06,10.63
2010-12-17,000026,10.48,10.16,10.53,10.12,18846,35047348.0,3.86,-4.42,-0.47,2.37,10.16
2010-12-20,000026,10.17,9.97,10.26,9.58,20082,36651120.0,6.69,-1.87,-0.19,2.52,9.97
2010-12-21,000026,9.97,10.35,10.46,9.97,23661,44112252.0,4.91,3.81,0.38,2.97,10.35
2010-12-22,000026,10.46,10.15,10.54,10.06,13008,24282092.0,4.64,-1.93,-0.2,1.64,10.15
2010-12-23,000026,10.08,9.79,10.18,9.73,9991,18167762.0,4.43,-3.55,-0.36,1.26,9.79
2010-12-24,000026,9.76,9.56,9.97,9.43,9214,16303406.0,5.52,-2.35,-0.23,1.16,9.56
2010-12-27,000026,9.56,9.4,9.78,9.33,9135,16057490.0,4.71,-1.67,-0.16,1.15,9.4
2010-12-28,000026,9.39,9.1,9.44,8.88,17236,29561632.0,5.96,-3.19,-0.3,2.17,9.1
2010-12-29,000026,9.22,9.45,9.51,9.04,26974,46205884.0,5.16,3.85,0.35,3.39,9.45
2010-12-30,000026,9.36,9.36,9.62,9.22,9278,16144818.0,4.23,-0.95,-0.09,1.17,9.36
2010-12-31,000026,9.47,9.61,9.66,9.29,17012,29718768.0,3.95,2.67,0.25,2.14,9.61
2011-01-04,000026,9.73,9.8,9.88,9.54,9836,17542710.0,3.54,1.98,0.19,1.24,9.8
2011-01-05,000026,9.79,9.57,9.79,9.33,12555,22113172.0,4.69,-2.35,-0.23,1.58,9.57
2011-01-06,000026,9.57,9.4,9.57,9.3,9857,17146378.0,2.82,-1.78,-0.17,1.24,9.4
2011-01-07,000026,9.38,9.38,9.45,9.26,5049,8741357.0,2.02,-0.21,-0.02,0.63,9.38
2011-01-10,000026,9.4,8.97,9.53,8.96,12609,21468750.0,6.08,-4.37,-0.41,1.59,8.97
2011-01-11,000026,8.97,8.72,9.0,8.57,7928,13030770.0,4.79,-2.79,-0.25,1.0,8.72
2011-01-12,000026,8.72,8.9,8.96,8.68,4710,7810202.0,3.21,2.06,0.18,0.59,8.9
2011-01-13,000026,8.76,8.81,8.9,8.73,3135,5208035.5,1.91,-1.01,-0.09,0.39,8.81
2011-01-14,000026,8.9,8.39,8.9,8.26,11652,18694440.0,7.26,-4.77,-0.42,1.46,8.39
2011-01-18,000026,7.79,8.26,8.26,7.69,5257,8194549.0,6.79,-1.55,-0.13,0.66,8.26
2011-01-19,000026,8.81,8.37,8.81,8.27,7269,11690406.0,6.54,1.33,0.11,0.91,8.37
2011-01-20,000026,8.38,8.19,8.53,8.16,6125,9645541.0,4.42,-2.15,-0.18,0.77,8.19
2011-01-21,000026,8.18,8.16,8.37,8.15,2031,3210614.0,2.69,-0.37,-0.03,0.26,8.16
2011-01-24,000026,8.21,8.1,8.38,8.08,4601,7224756.5,3.68,-0.74,-0.06,0.58,8.1
2011-01-25,000026,8.24,7.62,8.24,7.38,10421,15475295.0,10.62,-5.93,-0.48,1.31,7.62
2011-01-26,000026,7.4,7.65,7.67,7.4,3586,5346851.0,3.54,0.39,0.03,0.45,7.65
2011-01-27,000026,7.66,7.81,7.86,7.54,5590,8429901.0,4.18,2.09,0.16,0.7,7.81
2011-01-28,000026,7.74,7.89,7.93,7.74,6105,9319855.0,2.43,1.02,0.08,0.77,7.89
2011-01-31,000026,7.88,7.96,8.01,7.83,3896,5969655.0,2.28,0.89,0.07,0.49,7.96
2011-02-01,000026,7.96,8.45,8.58,7.91,6752,10611579.0,8.42,6.16,0.49,0.85,8.45
2011-02-09,000026,8.4,8.26,8.61,8.24,6625,10633297.0,4.38,-2.25,-0.19,0.83,8.26
2011-02-10,000026,8.39,8.67,8.68,8.26,6799,11012950.0,5.08,4.96,0.41,0.85,8.67
2011-02-11,000026,8.68,8.86,9.01,8.5,5754,9574470.0,5.88,2.19,0.19,0.72,8.86
2011-02-14,000026,8.62,8.89,9.03,8.62,7209,12020785.0,4.63,0.34,0.03,0.91,8.89
2011-02-15,000026,8.92,9.02,9.18,8.79,8318,14060203.0,4.39,1.46,0.13,1.05,9.02
2011-02-16,000026,9.03,9.11,9.18,8.86,6683,11310719.0,3.55,1.0,0.09,0.84,9.11
2011-02-17,000026,9.11,9.03,9.15,8.86,8212,13829134.0,3.18,-0.88,-0.08,1.03,9.03
2011-02-18,000026,8.83,9.08,9.36,8.81,15520,26553298.0,6.09,0.55,0.05,1.95,9.08
2011-02-21,000026,9.08,9.21,9.23,8.97,9974,16955958.0,2.86,1.43,0.13,1.25,9.21
2011-02-22,000026,9.31,8.95,9.31,8.76,7566,12693347.0,5.97,-2.82,-0.26,0.95,8.95
2011-02-23,000026,8.96,9.22,9.27,8.76,11937,20260268.0,5.7,3.02,0.27,1.5,9.22
2011-02-24,000026,9.22,9.15,9.43,8.97,9941,17019798.0,4.99,-0.76,-0.07,1.25,9.15
2011-02-25,000026,9.11,8.94,9.11,8.86,6828,11492748.0,2.73,-2.3,-0.21,0.86,8.94
2011-02-28,000026,8.94,9.35,9.38,8.94,8316,14302935.0,4.92,4.59,0.41,1.05,9.35
2011-03-01,000026,9.56,9.31,9.79,9.2,18621,32538282.0,6.31,-0.43,-0.04,2.34,9.31
2011-03-02,000026,9.36,9.54,9.6,9.11,14569,25472044.0,5.26,2.47,0.23,1.83,9.54
2011-03-03,000026,9.53,9.43,9.68,9.33,11662,20436512.0,3.67,-1.15,-0.11,1.47,9.43
2011-03-04,000026,9.42,9.79,9.81,9.35,12088,21445646.0,4.88,3.82,0.36,1.52,9.79
2011-03-07,000026,9.82,10.06,10.11,9.66,21227,38431272.0,4.6,2.76,0.27,2.67,10.06
2011-03-08,000026,10.04,9.96,10.06,9.76,12545,22656488.0,2.98,-0.99,-0.1,1.58,9.96
2011-03-09,000026,9.94,9.81,9.95,9.67,15154,27209412.0,2.81,-1.51,-0.15,1.91,9.81
2011-03-10,000026,9.82,9.81,10.01,9.56,9452,16941182.0,4.59,0.0,0.0,1.19,9.81
2011-03-11,000026,9.65,9.72,9.93,9.65,7376,13244001.0,2.85,-0.92,-0.09,0.93,9.72
2011-03-14,000026,9.62,9.66,9.79,9.4,10263,18136262.0,4.01,-0.62,-0.06,1.29,9.66
2011-03-15,000026,9.6,9.31,9.72,9.11,10300,17859130.0,6.31,-3.62,-0.35,1.29,9.31
2011-03-16,000026,9.33,9.52,9.53,9.28,5363,9350855.0,2.69,2.26,0.21,0.67,9.52
2011-03-17,000026,9.52,9.38,9.52,9.29,10316,17927620.0,2.42,-1.47,-0.14,1.3,9.38
2011-03-18,000026,9.47,9.31,9.47,9.11,5495,9491120.0,3.84,-0.75,-0.07,0.69,9.31
2011-03-21,000026,9.27,9.39,9.48,9.21,5748,9972671.0,2.9,0.86,0.08,0.72,9.39
2011-03-22,000026,9.39,9.31,9.5,9.26,7056,12196695.0,2.56,-0.85,-0.08,0.89,9.31
2011-03-23,000026,9.31,9.64,9.68,9.31,10093,17782764.0,3.97,3.54,0.33,1.27,9.64
2011-03-24,000026,9.69,9.58,9.75,9.55,5931,10507319.0,2.07,-0.62,-0.06,0.75,9.58
2011-03-25,000026,9.68,9.54,9.68,9.47,7109,12523033.0,2.19,-0.42,-0.04,0.89,9.54
2011-03-28,000026,9.58,9.08,9.61,9.03,19140,32931316.0,6.08,-4.82,-0.46,2.41,9.08
2011-03-29,000026,9.08,8.87,9.15,8.82,12616,21127318.0,3.63,-2.31,-0.21,1.59,8.87
2011-03-30,000026,8.96,8.78,8.96,8.73,6756,11197288.0,2.59,-1.01,-0.09,0.85,8.78
2011-03-31,000026,8.76,8.74,8.95,8.68,5075,8418848.0,3.08,-0.46,-0.04,0.64,8.74
2011-04-01,000026,8.87,8.7,8.89,8.36,14949,24128890.0,6.06,-0.46,-0.04,1.88,8.7
2011-04-06,000026,8.66,8.75,8.81,8.58,6310,10346551.0,2.64,0.57,0.05,0.79,8.75
2011-04-07,000026,8.75,9.19,9.25,8.75,11481,19443326.0,5.71,5.03,0.44,1.44,9.19
2011-04-11,000026,9.26,9.01,9.35,8.95,8235,13947732.0,4.35,-1.96,-0.18,1.04,9.01
2011-04-12,000026,8.97,8.96,9.09,8.87,4940,8284008.5,2.44,-0.55,-0.05,0.62,8.96
2011-04-13,000026,8.89,8.98,9.07,8.81,3820,6429481.5,2.9,0.22,0.02,0.48,8.98
2011-04-14,000026,9.04,9.36,9.47,8.97,12140,20894244.0,5.57,4.23,0.38,1.53,9.36
2011-04-15,000026,9.37,9.46,9.65,9.26,27077,47393420.0,4.17,1.07,0.1,3.4,9.46
2011-04-18,000026,9.46,10.01,10.08,9.46,53525,96694848.0,6.55,5.81,0.55,6.73,10.01
2011-04-19,000026,10.01,9.83,10.02,9.75,18401,33147394.0,2.7,-1.8,-0.18,2.31,9.83
2011-04-20,000026,9.88,10.05,10.26,9.86,16267,29889130.0,4.07,2.24,0.22,2.04,10.05
2011-04-21,000026,10.05,10.4,10.52,9.94,21675,40620400.0,5.77,3.48,0.35,2.72,10.4
2011-04-22,000026,10.49,10.4,10.49,9.98,23791,44060556.0,4.9,0.0,0.0,2.99,10.4
2011-04-25,000026,10.26,10.46,10.54,10.15,21494,40348328.0,3.75,0.58,0.06,2.7,10.46
2011-04-26,000026,10.36,9.96,10.39,9.68,14576,26694120.0,6.79,-4.78,-0.5,1.83,9.96
2011-04-27,000026,9.96,9.72,10.4,9.72,17580,22945070.0,6.83,-2.41,-0.24,1.58,9.72
2011-04-28,000026,10.07,9.54,10.07,9.24,19791,24817550.0,8.54,-1.85,-0.18,1.78,9.54
2011-04-29,000026,9.44,9.83,9.92,9.21,14239,17633228.0,7.44,3.04,0.29,1.28,9.83
2011-05-03,000026,9.8,9.84,9.94,9.58,6961,8889123.0,3.66,0.1,0.01,0.63,9.84
2011-05-04,000026,9.85,9.68,9.94,9.57,10181,12916187.0,3.76,-1.63,-0.16,0.91,9.68
2011-05-05,000026,9.67,9.24,9.67,9.12,22348,27321212.0,5.68,-4.55,-0.44,2.01,9.24
2011-05-06,000026,9.3,9.39,9.5,9.22,14688,18071278.0,3.03,1.62,0.15,1.32,9.39
2011-05-09,000026,9.39,9.54,9.8,9.39,11551,14509474.0,4.37,1.6,0.15,1.04,9.54
2011-05-10,000026,9.64,10.31,10.53,9.48,38682,50378440.0,11.01,8.07,0.77,3.47,10.31
2011-05-11,000026,10.39,10.46,10.56,10.06,35220,46985848.0,4.85,1.45,0.15,3.16,10.46
2011-05-12,000026,10.33,10.32,10.88,10.09,33738,45551080.0,7.55,-1.34,-0.14,3.03,10.32
2011-05-13,000026,10.32,10.42,10.62,10.24,19963,26694830.0,3.68,0.97,0.1,1.79,10.42
2011-05-16,000026,10.39,10.54,10.7,10.08,38145,51208512.0,5.95,1.15,0.12,3.43,10.54
2011-05-17,000026,10.62,10.81,11.19,10.45,71822,99089232.0,7.02,2.56,0.27,6.45,10.81
2011-05-18,000026,10.73,10.56,11.12,10.36,39448,54058028.0,7.03,-2.31,-0.25,3.54,10.56
2011-05-19,000026,10.57,10.88,10.95,10.56,32908,45229404.0,3.69,3.03,0.32,2.95,10.88
2011-05-20,000026,10.84,11.02,11.06,10.61,25308,35026684.0,4.14,1.29,0.14,2.27,11.02
2011-05-23,000026,11.03,10.84,11.19,10.64,32149,44657584.0,4.99,-1.63,-0.18,2.89,10.84
2011-05-24,000026,10.55,10.3,10.64,9.94,31723,42040360.0,6.46,-4.98,-0.54,2.85,10.3
2011-05-25,000026,10.24,10.84,11.09,10.24,56230,77666032.0,8.25,5.24,0.54,5.05,10.84
2011-05-26,000026,10.93,10.56,10.99,10.56,32602,44739748.0,3.97,-2.58,-0.28,2.93,10.56
2011-05-27,000026,10.35,9.54,10.54,9.44,58585,75305080.0,10.42,-9.66,-1.02,5.26,9.54
2011-05-30,000026,9.52,10.19,10.74,9.52,53304,70587992.0,12.79,6.81,0.65,4.79,10.19
2011-05-31,000026,10.09,10.54,10.74,10.09,47714,63883432.0,6.38,3.43,0.35,4.28,10.54
2011-06-01,000026,10.59,11.08,11.3,10.46,52967,74420472.0,7.97,5.12,0.54,4.76,11.08
2011-06-02,000026,10.81,11.28,11.29,10.5,31368,43552088.0,7.13,1.81,0.2,2.82,11.28
2011-06-03,000026,11.28,11.24,11.8,11.04,31652,45320096.0,6.74,-0.35,-0.04,2.84,11.24
2011-06-07,000026,11.04,11.44,11.53,10.86,28619,40508012.0,5.96,1.78,0.2,2.57,11.44
2011-06-08,000026,11.43,11.09,11.49,11.02,28601,40449732.0,4.11,-3.06,-0.35,2.57,11.09
2011-06-09,000026,11.09,11.2,11.74,10.9,53149,76645824.0,7.57,0.99,0.11,4.77,11.2
2011-06-10,000026,11.03,11.43,11.43,10.84,37475,52656440.0,5.27,2.05,0.23,3.37,11.43
2011-06-13,000026,11.31,11.86,12.27,11.24,74883,110905840.0,9.01,3.76,0.43,6.72,11.86
2011-06-14,000026,11.66,11.94,12.13,11.44,44292,65601304.0,5.82,0.67,0.08,3.98,11.94
2011-06-15,000026,11.9,12.84,13.04,11.85,96058,149436416.0,9.97,7.54,0.9,8.63,12.84
2011-06-16,000026,12.59,12.54,12.84,12.25,67176,103577552.0,4.6,-2.34,-0.3,6.03,12.54
2011-06-17,000026,12.35,11.54,12.56,11.49,59266,88069104.0,8.53,-7.97,-1.0,5.32,11.54
2011-06-20,000026,11.24,11.85,12.04,11.04,52507,75757296.0,8.67,2.69,0.31,4.71,11.85
2011-06-21,000026,11.67,12.03,12.03,11.49,35714,52706472.0,4.56,1.52,0.18,3.21,12.03
2011-06-22,000026,12.04,11.72,12.51,11.59,44106,66212376.0,7.65,-2.58,-0.31,3.96,11.72
2011-06-23,000026,11.39,11.99,12.01,11.26,34924,50820912.0,6.4,2.3,0.27,3.14,11.99
2011-06-24,000026,11.82,12.43,12.54,11.82,50995,77216760.0,6.01,3.67,0.44,4.58,12.43
2011-06-27,000026,12.43,12.46,12.81,12.24,40331,62490884.0,4.59,0.24,0.03,3.62,12.46
2011-06-28,000026,12.34,12.79,12.94,12.27,38918,60574156.0,5.38,2.65,0.33,3.49,12.79
2011-06-29,000026,12.86,12.36,12.89,12.35,26112,40516692.0,4.22,-3.36,-0.43,2.34,12.36
2011-06-30,000026,12.32,12.54,12.54,12.09,24895,38199512.0,3.64,1.46,0.18,2.24,12.54
2011-07-01,000026,12.54,12.36,12.66,12.28,20591,31664840.0,3.03,-1.44,-0.18,1.85,12.36
2011-07-04,000026,12.36,12.99,13.02,12.34,46513,73135112.0,5.5,5.1,0.63,4.18,12.99
2011-07-05,000026,13.19,13.42,13.66,13.06,63301,103502704.0,4.62,3.31,0.43,5.68,13.42
2011-07-06,000026,13.31,13.92,13.98,13.15,46234,76779944.0,6.18,3.73,0.5,4.15,13.92
